1,1,733.21,265.61,73.18999999999994,41.64999999999998,1,1,1.0
1,2,118.8,321.53,137.24,73.33000000000004,1,1,1.0
1,3,204.6,249.8,101.1,41.80000000000001,1,1,1.0
2,1,718.83,267.13,74.64999999999998,42.29000000000002,1,1,1.0
2,2,96.1,334.2,137.0,63.19999999999999,1,1,1.0
2,3,204.6,249.85,101.1,41.81000000000003,1,1,1.0
3,1,704.45,268.65,76.1099999999999,42.94,1,1,1.0
3,2,71.0,334.2,148.7,68.5,1,1,1.0
3,3,204.6,249.9,101.1,41.82000000000002,1,1,1.0
4,1,690.07,270.17,77.56999999999994,43.579999999999984,1,1,1.0
4,2,47.97,340.26,148.7,68.5,1,1,1.0
4,3,204.6,249.95,101.1,41.829999999999984,1,1,1.0
5,1,675.69,271.68,79.02999999999997,44.24000000000001,1,1,1.0
5,2,22.82,346.55,148.70000000000002,68.5,1,1,1.0
5,3,204.6,250.0,101.1,41.85000000000002,1,1,1.0
6,1,661.3,273.2,80.5,44.879999999999995,1,1,1.0
6,2,0.0,353.88,148.47,66.12,1,1,1.0
6,3,204.6,250.05,101.1,41.860000000000014,1,1,1.0
7,1,646.92,274.72,81.96000000000004,45.51999999999998,1,1,1.0
7,2,0.0,353.88,125.0,66.12,1,1,1.0
7,3,204.6,250.1,101.1,41.87000000000003,1,1,1.0
8,1,632.54,276.24,83.42000000000007,46.170000000000016,1,1,1.0
8,2,0.0,353.88,103.2,75.51999999999998,1,1,1.0
8,3,204.6,250.15,101.1,41.87999999999997,1,1,1.0
9,1,618.16,277.76,84.88,46.81,1,1,1.0
9,2,0.0,353.88,80.7,75.51999999999998,1,1,1.0
9,3,204.6,250.2,101.1,41.889999999999986,1,1,1.0
10,1,603.78,279.28,86.34000000000003,47.460000000000036,1,1,1.0
10,2,0.0,353.88,55.0,75.51999999999998,1,1,1.0
10,3,204.6,250.25,101.1,41.89999999999998,1,1,1.0
11,1,589.4,280.8,87.80000000000007,48.099999999999966,1,1,1.0
11,2,0.0,370.0,32.5,60.19999999999999,1,1,1.0
11,3,204.6,250.3,101.1,41.90999999999997,1,1,1.0
12,1,572.71,283.52,88.88,48.370000000000005,1,1,1.0
12,3,204.6,250.35,101.1,41.91999999999999,1,1,1.0
13,1,556.02,286.25,89.96000000000004,48.629999999999995,1,1,1.0
13,3,204.6,250.4,101.1,41.93999999999997,1,1,1.0
14,1,539.33,288.97,91.03999999999996,48.89999999999998,1,1,1.0
14,3,204.6,250.45,101.1,41.94999999999999,1,1,1.0
15,1,522.64,291.7,92.12,49.160000000000025,1,1,1.0
15,3,204.6,250.5,101.1,41.95999999999998,1,1,1.0
16,1,505.95,294.42,93.19999999999999,49.43000000000001,1,1,1.0
16,3,204.6,250.55,101.1,41.96999999999997,1,1,1.0
17,1,489.26,297.14,94.27999999999997,49.69999999999999,1,1,1.0
17,3,204.6,250.6,101.1,41.97999999999999,1,1,1.0
18,1,472.57,299.87,95.35999999999996,49.95999999999998,1,1,1.0
18,3,204.6,250.65,101.1,41.98999999999998,1,1,1.0
19,1,455.88,302.59,96.44000000000005,50.23000000000002,1,1,1.0
19,3,204.6,250.7,101.1,42.0,1,1,1.0
20,1,439.19,305.32,97.51000000000005,50.49000000000001,1,1,1.0
20,3,204.6,250.75,101.1,42.00999999999999,1,1,1.0
21,1,422.5,308.04,98.59000000000003,50.75999999999999,1,1,1.0
21,3,204.6,250.8,101.1,42.02999999999997,1,1,1.0
22,1,402.34,310.98,101.81,52.41999999999996,1,1,1.0
22,3,204.6,250.85,101.1,42.03999999999999,1,1,1.0
23,1,382.19,313.91,105.03000000000003,54.089999999999975,1,1,1.0
23,3,204.6,250.9,101.1,42.04999999999998,1,1,1.0
24,1,362.03,316.85,108.25,55.75,1,1,1.0
24,3,204.6,250.95,101.1,42.06,1,1,1.0
25,1,341.87,319.78,111.46999999999997,57.420000000000016,1,1,1.0
25,3,204.6,251.0,101.1,42.06999999999999,1,1,1.0
26,1,321.72,322.72,114.67999999999995,59.079999999999984,1,1,1.0
26,3,204.6,251.05,101.1,42.079999999999984,1,1,1.0
27,1,301.56,325.66,117.89999999999998,60.73999999999995,1,1,1.0
27,3,204.6,251.1,101.1,42.09,1,1,1.0
28,1,281.4,328.59,121.12,62.410000000000025,1,1,1.0
28,3,204.6,251.15,101.1,42.099999999999994,1,1,1.0
29,1,261.25,331.53,124.32999999999998,64.07000000000005,1,1,1.0
29,3,204.6,251.2,101.1,42.120000000000005,1,1,1.0
30,1,241.09,334.46,127.54999999999998,65.74000000000001,1,1,1.0
30,3,204.6,251.25,101.1,42.129999999999995,1,1,1.0
31,1,220.93,337.4,130.76999999999998,67.39000000000004,1,1,1.0
31,3,204.6,251.3,101.1,42.139999999999986,1,1,1.0
32,1,196.58,341.73,132.67,68.87,1,1,1.0
32,3,204.6,251.35,101.1,42.150000000000006,1,1,1.0
33,1,172.22,346.06,134.58,70.33999999999997,1,1,1.0
33,3,204.6,251.4,101.1,42.16,1,1,1.0
34,1,147.86,350.39,136.49,71.81,1,1,1.0
34,3,204.6,251.45,101.1,42.170000000000016,1,1,1.0
35,1,123.5,354.72,138.39999999999998,73.27999999999997,1,1,1.0
35,3,204.6,251.5,101.1,42.18000000000001,1,1,1.0
36,1,102.92,359.05,142.88,74.75,1,1,1.0
36,3,204.6,251.55,101.1,42.19,1,1,1.0
37,1,75.1,363.38,146.98000000000002,76.22000000000003,1,1,1.0
37,3,204.6,251.6,101.1,42.21000000000001,1,1,1.0
38,1,45.5,367.71,152.86,77.69,1,1,1.0
38,3,204.6,251.65,101.1,42.22,1,1,1.0
39,1,16.8,372.04,157.83999999999997,79.15999999999997,1,1,1.0
39,3,204.6,251.7,101.1,42.23000000000002,1,1,1.0
40,1,1.0,377.27,150.8,80.63,1,1,1.0
40,3,204.6,251.75,101.1,42.24000000000001,1,1,1.0
41,1,0.0,380.7,127.2,82.10000000000002,1,1,1.0
41,3,204.6,251.8,101.1,42.25,1,1,1.0
42,1,0.0,380.7,103.1,87.30000000000001,1,1,1.0
42,3,204.6,251.85,101.1,42.26000000000002,1,1,1.0
43,1,0.0,380.7,81.1,87.30000000000001,1,1,1.0
43,3,204.6,251.9,101.1,42.27000000000001,1,1,1.0
44,1,0.0,393.3,51.8,74.69999999999999,1,1,1.0
44,3,204.6,251.95,101.1,42.28000000000003,1,1,1.0
